#Año,Tipo,Presupuesto,Programa,Económica,Descripcion,Inicial,Seccion
2017,G,P,1321,22106,PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,200.00,0601
2017,G,P,1321,2219909,"OTROS: MUNICION,EXTINTORES…",500.00,0601
2017,G,P,1321,22400,PRIMA DE SEGUROS,12500.00,0601
2017,G,P,1321,22701,SEGURIDAD,43200.00,0601
2017,G,P,1321,2270109,CAMPAÑAS DE TRAFICO Y SEGURIDAD VIAL,1500.00,0601
2017,G,P,1321,2279902,SERVICIO DE GRUA,2000.00,0601
2017,G,P,1321,2279965,MANTENIMINETO SISTEMAS DE GESTION INFORMATICOS,4350.00,0601
2017,G,P,1321,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,0601
2017,G,P,1321,61131,PROGRAMA PARA LA MEJORA DE LA ORDENACION DEL TRAFICO,100000.00,0601
2017,G,P,1321,62553,ADQUISICION PISTOLA,0.00,0601
2017,G,P,1321,62566,EQUIPAMIENTO CENTRAL MIXTA DE SEGURIDAD,3000.00,0601
2017,G,P,1321,62577,SISTEMAS DE SEGURIDAD VIAL,900.00,0601
2017,G,P,1321,62578,MATERIALES DE PROTECCION,2500.00,0601
2017,G,P,2211,16204,ACCION SOCIAL,6105.10,0601
2017,G,P,2211,16206,VESTUARIO,1096.50,0601
2017,G,P,1361,15103,SERVICIO EXTRAORDINARIO DE BOMBEROS,74400.00,0602
2017,G,P,1361,21202,MANTENIMIENTO PARQUE BOMBEROS,2000.00,0602
2017,G,P,1361,22103,COMBUSTIBLES Y CARBURANTES,7000.00,0602
2017,G,P,1361,2219928,MATERIALES DIVERSOS BOMBEROS,1200.00,0602
2017,G,P,1361,46101,"A DIPUTACION, CONVENIO BOMBEROS",150000.00,0602
2017,G,P,1361,62303,P.F.O.E.A (GARNATIA DE RENTA).COMEDORES ESCOLARES CEIPS.MAR Y PEPE GONZALEZ,30000.00,0602
2017,G,P,2211,16200,FORMACION Y PERDECCIONAMIENTO DEL PERSONAL,4000.00,0701
2017,G,P,2211,16204,ACCION SOCIAL,562.60,0701
2017,G,P,2211,1620501,SEGURO DE VIDA,56361.11,0701
2017,G,P,2211,16206,VESTUARIO,3060.00,0701
2017,G,P,2211,16207,GASTOS DE PROTESIS Y TRATAMIENTOS ODONTOLÓGICOS,57000.00,0701
2017,G,P,9221,12003,SUELDOS GRUPO C1,9983.82,0701
2017,G,P,9221,12004,SUELDOS GRUPO C2,0.00,0701
2017,G,P,9221,12006,TRIENIOS,2046.99,0701
2017,G,P,9221,12009,OTRAS RETRIBUCIONES BASICAS,0.00,0701
2017,G,P,9221,1200900,OTRAS REMUNERACIONES PERSONAL FUNCIONARIO,34438.75,0701
2017,G,P,9221,1200901,OTRAS REMUNERACIONES: RECUPERACION EXTRA 2012 FUNCIONARIOS,5000.00,0701
2017,G,P,9221,12100,COMPLEMENTOS DE DESTINO,4948.02,0701
2017,G,P,9221,12101,COMPLEMENTOS ESPECIFICO,7833.28,0701
2017,G,P,9221,12500,RET.BASICAS FUNCIONARIOS INTERINOS TEMPORALES,16924.80,0701
2017,G,P,9221,12502,RET.COMPLTª  FUNCIONARIOS INTERINOS TEMPORALES,22826.58,0701
2017,G,P,9221,13000,RETRIBUCIONES BASICAS,102834.64,0701
2017,G,P,9221,1300200,OTRAS REMUNERACIONES PERSONAL LABORAL,46335.00,0701
2017,G,P,9221,13002,OTRAS REMUNERACIONES,0.00,0701
2017,G,P,9221,13100,RET.BASICAS LABORAL EVENTUAL,72551.95,0701
2017,G,P,9221,1310002,RETRIBUCIONES BASICAS: RECUPERACION EXTRA 2012 EVENTUALES,12000.00,0701
2017,G,P,9221,15000,PRODUCTIVIDAD ,56092.78,0701
2017,G,P,9221,15001,PRODUCTIVIDAD-CONSTANCIA,18311.04,0701
2017,G,P,9221,15100,GRATIFICACIONES,0.00,0701
2017,G,P,9221,16000,SEGURIDAD SOCIAL,134110.92,0701
2017,G,P,9221,16106,PROVISIONES POR JUBILACION Y OTROS CONCEPTOS,56000.00,0701
2017,G,P,9221,22000,ORDINARIO NO INVENTARIABLE,2300.00,0701
2017,G,P,9221,22200,SERVICIO DE TELECOMUNICACIONES,4000.00,0701
2017,G,P,9221,22607,OPOSICIONES Y PRUEBAS SELECTIVAS,1000.00,0701
2017,G,P,9221,22750,SERVICIO DE PREVENCION AJENO,13310.00,0701
2017,G,P,9221,22754,SERVICIO DE PREVENCION AJENO (GESTION PROPIA),3000.00,0701
2017,G,P,9221,22797,VIGILANCIA DE LA SALUD DE LOS TRABAJADORES,7856.22,0701
2017,G,P,9221,23020,DIETAS DEL PERSONAL DIRECTIVO,2100.00,0701
2017,G,P,9221,23120,LOCOMOCION PERSONAL NO DIRECTIVO,2861.28,0701
2017,G,P,9221,48103,PREMIOS A LA EFICIENCIA,750.00,0701
2017,G,P,9221,62500,ADQUISICION Y RENOVACION DE MOBILIARIO CENTROS DE TRABAJO,750.00,0701
2017,G,P,9221,83000,ANTICIPOS AL PERSONAL A CORTO PLAZO,15000.00,0701
2017,G,P,9221,83100,ANTICIPOS AL PERSONAL A LARGO PLAZO,60000.00,0701
2017,G,P,9221,83101,ANTICIPOS AL PERSONAL FONDO EXTRAORDINARIO,6010.12,0701
2017,G,P,2211,16204,ACCION SOCIAL,303.80,0702
2017,G,P,2211,16206,VESTUARIO,612.00,0702
2017,G,P,3371,13000,RETRIBUCIONES BASICAS,48556.45,0702
2017,G,P,3371,13001,HORAS EXTRAORDINARIAS,1572.34,0702
2017,G,P,3371,15000,PRODUCTIVIDAD ,3220.00,0702
2017,G,P,3371,15001,PRODUCTIVIDAD-CONSTANCIA,4577.76,0702
2017,G,P,3371,16000,SEGURIDAD SOCIAL,19066.42,0702
2017,G,P,3371,22000,ORDINARIO NO INVENTARIABLE,800.00,0702
2017,G,P,3371,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",100.00,0702
2017,G,P,3371,22200,SERVICIO DE TELECOMUNICACIONES,2175.00,0702
2017,G,P,3371,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,0702
2017,G,P,3372,21219,MANTENIMIENTO Y MEJORA DE ESPACIOS JUVENILES,1000.00,0702
2017,G,P,3372,21400,MATERIAL DE TRANSPORTE,1500.00,0702
2017,G,P,3372,22104,VESTUARIO,500.00,0702
2017,G,P,3372,2260614,ACTIVIDADES FORMATIVAS Y ESCUELA DE TIEMPO LIBRE,3000.00,0702
2017,G,P,3372,2260625,PROGRAMA EMANCIPA JOVEN,7000.00,0702
2017,G,P,3372,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1000.00,0702
2017,G,P,3372,2269921,PROGRAMACION ESPACIO JOVEN,4000.00,0702
2017,G,P,3372,2269932,"PLAN ""ACTIVIDADES LUDICAS PARA LA INFANCIA""",4000.00,0702
2017,G,P,3372,2269984,ACTIVIDADES EN LA NATURALEZA,30000.00,0702
2017,G,P,3372,2269985,PLAN INFORMACION Y DIVULGACION C.I.J.,12000.00,0702
2017,G,P,3372,2279922,PROGRAMA DE OCIO AL AIRE LIBRE,4000.00,0702
2017,G,P,3372,2279996,"PLAN DE OCIO ALTERNATIVO, DIVERSIO 180º",27500.00,0702
2017,G,P,3372,2279997,CLUB DIVERSIA,10000.00,0702
2017,G,P,3372,48114,PREMIOS A PROYECTOS DE INFORMACION JUVENIL EN IES,600.00,0702
2017,G,P,3372,62216,INVERSIONES EN ESPACIOS JUVENILES,2000.00,0702
2017,G,P,3381,22000,ORDINARIO NO INVENTARIABLE,500.00,0801
2017,G,P,3381,2269924,FIESTAS PATRONALES DE LA RINCONADA,2000.00,0801
2017,G,P,3381,2269970,CABALGATAS REYES MAGOS LA RINCONADA,45333.00,0801
2017,G,P,3381,2269971,CARNAVAL DE LA RINCONADA(UNIFICADO),62900.00,0801
2017,G,P,3381,2269972,CELEBRACION DIA DE ANDALUCIA,4700.00,0801
2017,G,P,3381,2269973,CELEBRACION DE FERIAS,84500.00,0801
2017,G,P,3381,2279942,GASTOS DE PROMOCION DE FESTEJOS POPULARES,1500.00,0801
2017,G,P,3381,48902,SUBVENCION HERMANDADES SEMANA SANTA,0.00,0801
2017,G,P,3381,48907,"SUBVENCION HERMANDAD DE LA SALUD, CELEBRACION CORPUS CHRISTI",300.00,0801
2017,G,P,3381,48908,"SUBVENCION HDAD. CRISTO DEL PERDON, CRUCES DE MAYO",600.00,0801
2017,G,P,3381,48909,"SUBVENCION HDAD. VIRGEN DE LOS DOLORES, FIESTA PATRONALES",450.00,0801
2017,G,P,3381,48910,"SUBVENCION PEÑA MOTERA, RUTA MOTOTURISTICA",800.00,0801
2017,G,P,3381,48928,SUBVENCION DIA DEL PATRON (HDAD. CRISTO DEL PERDON),1502.53,0801
2017,G,P,3381,48951,"SUBVENCION AGRUPACION SAN ISIDRO, ROMERIA",700.00,0801
2017,G,P,3381,48958,"A LA PARROQUIA SANTA MARIA ACTIVIDADES GRUPO JOVEN ""EL OLIVO""",1500.00,0801
2017,G,P,3381,48980,SUBVENCION A LA HDAD CRISTO DEL PERDON SEMANA SANTA,3000.00,0801
2017,G,P,3381,48981,SUBVENCION A LA HDAD DE LOS DOLORES SEMANA SANTA,3000.00,0801
2017,G,P,3381,48982,SUBVENCION A LA HDAD DE LA RESURRECCION SEMANA SANTA,3000.00,0801
2017,G,P,3381,48983,SUBVENCION A LA HDAD DE LASALUD SEMANA SANTA,3000.00,0801
2017,G,P,2211,16204,ACCION SOCIAL,0.00,0901
2017,G,P,2211,16206,VESTUARIO,0.00,0901
2017,G,P,3371,13000,RETRIBUCIONES BASICAS,0.00,0901
2017,G,P,3371,13001,HORAS EXTRAORDINARIAS,0.00,0901
2017,G,P,3371,15000,PRODUCTIVIDAD ,0.00,0901
2017,G,P,3371,15001,PRODUCTIVIDAD-CONSTANCIA,0.00,0901
2017,G,P,3371,16000,SEGURIDAD SOCIAL,0.00,0901
2017,G,P,3371,22000,ORDINARIO NO INVENTARIABLE,0.00,0901
2017,G,P,3371,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",0.00,0901
2017,G,P,3371,22200,SERVICIO DE TELECOMUNICACIONES,0.00,0901
2017,G,P,3371,23120,LOCOMOCION PERSONAL NO DIRECTIVO,0.00,0901
2017,G,P,3372,21219,MANTENIMIENTO Y MEJORA DE ESPACIOS JUVENILES,0.00,0901
2017,G,P,3372,21400,MATERIAL DE TRANSPORTE,0.00,0901
2017,G,P,3372,22104,VESTUARIO,0.00,0901
2017,G,P,3372,2260614,ACTIVIDADES FORMATIVAS Y ESCUELA DE TIEMPO LIBRE,0.00,0901
2017,G,P,3372,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,0.00,0901
2017,G,P,3372,2269921,PROGRAMACION ESPACIO JOVEN,0.00,0901
2017,G,P,3372,2269984,ACTIVIDADES EN LA NATURALEZA,0.00,0901
2017,G,P,3372,2269985,PLAN INFORMACION Y DIVULGACION C.I.J.,0.00,0901
2017,G,P,3372,2279922,PROGRAMA DE OCIO AL AIRE LIBRE,0.00,0901
2017,G,P,3372,2279996,"PLAN DE OCIO ALTERNATIVO, DIVERSIO 180º",0.00,0901
2017,G,P,3372,2279997,CLUB DIVERSIA,0.00,0901
2017,G,P,3372,48914,SUBVENCION A ASOCIACIONES JUVENILES,0.00,0901
2017,G,P,3372,62216,INVERSIONES EN ESPACIOS JUVENILES,0.00,0901
2017,G,P,2211,16206,VESTUARIO,306.00,0902
2017,G,P,4931,22000,ORDINARIO NO INVENTARIABLE,100.00,0902
2017,G,P,4931,22200,SERVICIO DE TELECOMUNICACIONES,900.00,0902
2017,G,P,4931,48935,ASESORAMIENTO CONTRA DESAHUCIOS Y OTRAS ACTIVIDADES,4000.00,0902
2017,G,P,4931,48952,SERVICIOS EN LA OMIC,6737.40,0902
2017,G,P,9241,13001,HORAS EXTRAORDINARIAS,531.82,0902
2017,G,P,9241,13100,RET.BASICAS LABORAL EVENTUAL,9988.80,0902
2017,G,P,9241,15001,PRODUCTIVIDAD-CONSTANCIA,1144.44,0902
2017,G,P,9241,16000,SEGURIDAD SOCIAL,3932.49,0902
2017,G,P,9241,22000,ORDINARIO NO INVENTARIABLE,100.00,0902
2017,G,P,9241,22002,MATERIAL INFORMATICO NO INVENTARIABLE,200.00,0902
2017,G,P,9241,22200,SERVICIO DE TELECOMUNICACIONES,900.00,0902
2017,G,P,9241,2260605,DESARROLLO DE DISTRITOS,500.00,0902
2017,G,P,9241,2260606,SERVICIO DE ATENCION AL CIUDADANO,4100.00,0902
2017,G,P,9241,2260615,COMUNICACIÓN Y PARTICIPACION,0.00,0902
2017,G,P,9241,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1000.00,0902
2017,G,P,9241,2269902,PLAN INTEGRAL DE LA JUVENTUD,400.00,0902
2017,G,P,9241,48912,CONVENIO CON ACAT,21000.00,0902
2017,G,P,9241,48913,SUBVENCIONES A ENTIDADES ASOCIATIVAS,12200.00,0902
2017,G,P,9241,48922,CONVENIO CON LA ASOCIACION DEPORTIVA SAN JOSE Y RINCONADA,3000.00,0902
2017,G,P,9241,48923,PLAN DINAMIZACION TEJIDO ASOCIATIVO,900.00,0902
2017,G,P,9241,48925,PROMOCION DE ACTIVIDADES DE INICIATIVA CIUDADANA,10000.00,0902
2017,G,P,4314,22737,ACTIVIDADES DE PROMOCION DEL MUNICIPIO,20000.00,1001
2017,G,P,4314,2279926,PLAN MUNICIPAL DE APOYO AL COMERCIO Y AGROINDUSTRIA,58000.00,1001
2017,G,P,4314,47901,APOYO A EMPRESAS Y PROMOCION DE FERIAS,2000.00,1001
2017,G,P,4314,48007,"A LA CAMARA DE COMERCIO, PROGRAM ANTENAS",0.00,1001
2017,G,P,4314,77004,INCENTIVOS A LA MODERNIZACION E INNOVACION SECTORES ESTRATEGICOS,0.00,1001
2017,G,P,3112,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1000.00,1101
2017,G,P,3112,2269902,PLAN INTEGRAL DE LA JUVENTUD,1000.00,1101
2017,G,P,3112,2279941,PLAN MUNICIPAL DE PROMOCION DE CIUDADANIA SALUDABLE,9000.00,1101
2017,G,P,3112,2279943,CONTROL Y RECOGIDA DE PERROS VAGABUNCOS Y OTROS ANIMALES,15500.00,1101
2017,G,P,3112,46601,CUOTA RED ANDALUZA DE CIUDADES SALUDABLES,400.00,1101
2017,G,P,3112,48014,AYUDAS SOCIALES Y SANITARIAS,7500.00,1101
2017,G,P,3112,48015,PLAN INTEGRAL DE LA JUVENTUD,0.00,1101
2017,G,P,3112,62547,PLAN DE ESPACIOS PUBLICOS CARDIOPROTEGIDOS.DESFRIBILADORES,4200.00,1101
2017,G,P,1351,22000,ORDINARIO NO INVENTARIABLE,150.00,1102
2017,G,P,1351,22103,COMBUSTIBLES Y CARBURANTES,900.00,1102
2017,G,P,1351,22104,VESTUARIO,2500.00,1102
2017,G,P,1351,22105,PRODUCTOS ALIMENTICIOS,1600.00,1102
2017,G,P,1351,22107,PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,510.00,1102
2017,G,P,1351,22199,OTROS SUMINISTROS,3000.00,1102
2017,G,P,1351,22400,PRIMA DE SEGUROS,6000.00,1102
2017,G,P,1351,22602,PUBLICIDAD Y PROPAGANDA,900.00,1102
2017,G,P,1351,22606,"REUNIONES, CONFERENCIA Y CURSOS",960.00,1102
2017,G,P,1351,2260616,CURSOS PERFECCIONAMMIENTO VOLUNTARIOS,900.00,1102
2017,G,P,1351,62540,ADQUISICION ENSERES PROTECCION CIVIL,4000.00,1102
2017,G,P,2316,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,500.00,1201
2017,G,P,2316,2269934,"CAMPAÑA CONCIENCIACION, NORMALIZACION Y SENSIBILIZACION Y DOTACION DEL AREA",8500.00,1201
2017,G,P,2316,48016,ATENCION A PERSONAS REFUGIADAS,2000.00,1201
2017,G,P,2316,48933,AUDA HUMANITARIA Y COOPERACION AL DESARROLLO,110316.35,1201
2017,G,P,2316,4893300,FINALIZACION PROYECTOS CONVOCATORIAS 2015,15000.00,1201
2017,G,P,2316,48936,CUOTA SOCIO DE LA FAMSI,600.00,1201
2017,G,P,2211,16204,ACCION SOCIAL,526.28,1301
2017,G,P,2211,16206,VESTUARIO,1224.00,1301
2017,G,P,2315,12005,SUELDOS GRUPO E,7755.51,1301
2017,G,P,2315,12006,TRIENIOS,1415.49,1301
2017,G,P,2315,12100,COMPLEMENTOS DE DESTINO,3994.97,1301
2017,G,P,2315,12101,COMPLEMENTOS ESPECIFICO,8457.98,1301
2017,G,P,2315,13000,RETRIBUCIONES BASICAS,86854.77,1301
2017,G,P,2315,13002,OTRAS REMUNERACIONES,5568.08,1301
2017,G,P,2315,13100,RET.BASICAS LABORAL EVENTUAL,0.00,1301
2017,G,P,2315,15000,PRODUCTIVIDAD ,1113.82,1301
2017,G,P,2315,15001,PRODUCTIVIDAD-CONSTANCIA,9155.52,1301
2017,G,P,2315,16000,SEGURIDAD SOCIAL,37948.97,1301
2017,G,P,2315,21604,MANTENIMIENTO EQUIPOS INFORMATICOS,0.00,1301
2017,G,P,2315,22000,ORDINARIO NO INVENTARIABLE,2500.00,1301
2017,G,P,2315,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",1800.00,1301
2017,G,P,2315,22200,SERVICIO DE TELECOMUNICACIONES,5000.00,1301
2017,G,P,2315,2269904,PROGRAMA ACTIVIDADES C.M.I.M.,17500.00,1301
2017,G,P,2315,2269905,PROGRAMA 8 DE MARZO PREMIOS A LA IGUALDAD,4000.00,1301
2017,G,P,2315,2269906,PROGRAMA U.N.E.M.,0.00,1301
2017,G,P,2315,2269907,PLAN MUNICIPAL DE IGUALDAD DE OPORTUNIDADES,20000.00,1301
2017,G,P,2315,2269916,PROGRAMA 25 DE NOVIEMBRE (DIA NO VIOLENCIA),4000.00,1301
2017,G,P,2315,2269950,PLAN MUNICIPAL LGTBI,3000.00,1301
2017,G,P,2315,2279917,"PROGRAMA ""CONCILIA""",8000.00,1301
2017,G,P,2315,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,1301
2017,G,P,2315,48008,AYUDAS DE EMERGENCIA A MUJERES EN SITUACION VULNERABLE,21525.00,1301
2017,G,P,2315,48015,PLAN INTEGRAL DE LA JUVENTUD,1000.00,1301
2017,G,P,2315,62241,P.F.O.E.A. (ESTABLE)CENTRO DE FORMACION EN IGUALDAD E INNOVACION SOCIAL,300000.00,1301
2017,G,P,2315,62506,ACONDICIONAMIENTO DE INSTALACIONES AREA DE IGUALDAD,1300.00,1301
2017,G,P,2211,16204,ACCION SOCIAL,112.52,1302
2017,G,P,2211,16206,VESTUARIO,306.00,1302
2017,G,P,2313,13000,RETRIBUCIONES BASICAS,22485.72,1302
2017,G,P,2313,15001,PRODUCTIVIDAD-CONSTANCIA,2288.88,1302
2017,G,P,2313,16000,SEGURIDAD SOCIAL,8553.06,1302
2017,G,P,2313,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",1180.00,1302
2017,G,P,2313,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,20000.00,1302
2017,G,P,2313,2260937,AULA DE EXPERIENCIA UNIVERSIDAD DE SEVILLA,2500.00,1302
2017,G,P,2313,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1500.00,1302
2017,G,P,2313,2279987,PROGRAMA GARANTIA ALIMENTARIA,15192.74,1302
2017,G,P,2313,48004,SUBVENCION CENTRO MAYORES,0.00,1302
2017,G,P,2313,4800401,"SUBVENCION ASOCIACION DE MAYORES ""20 DE JULIO"" MANTº CENTRO",3600.00,1302
2017,G,P,2313,4800402,"SUBVENCION ASOCIACION DE MAYORES ""SAN JOSE"" MANTº CWENTRO",3600.00,1302
2017,G,P,2313,4800403,"SUBVENCION ASOCIACION DE MAYORES ""20 DE JULIO"" PARA ACTIV.ANUALES",2000.00,1302
2017,G,P,2313,4800404,"SUBVENCION ASOCIACION DE MAYORES ""SAN JOSE"" PARA ACTIV. ANUALES",2000.00,1302
2017,G,P,2313,48944,CONVENIO CON LA UNIV. DE SEVILLA AULA DE LA EXPERIENCIA,6500.00,1302
2017,G,P,2313,62531,EQUIPAMIENTO HOHAR 20 DE JULIO,1000.00,1302
2017,G,P,3230,2120115,MANTENIMIENTO CENTROS EDUCATIVOS (REMANENTE),0.00,0502
2017,G,P,2411,2270615,OFICINA PARA LA ASIST.TECNICA EN CAPTACION Y GESTION DE RECURSOS ,0.00,0202
2017,G,P,3372,2271215,PROGRAMA DE OCIO AL AIRE LIBRE (REMANENTE),0.00,0901
2017,G,P,9342,2271415,MANTENIMIENTO PROGRAMA DE GESTION TESORERIA (REMANENTE),0.00,0201
2017,G,P,4314,2272615,PLAN MUNICIPAL DE APOYO AL COMERCIO Y AGROINDUSTRIA,0.00,1001
2017,G,P,3112,2274315,CONTROL Y RECOGIDA DE PERROS VAGABUNDOS (REMANENTE),0.00,1101
2017,G,P,2312,2276715,PROGRAMA DE ATENCION INFANTIL TEMPRANA-PAIT (REMANENTE),0.00,0501
2017,G,P,2313,2278715,PROGRAMA GARANTIA ALIMENTARIA (REMANENTE),0.00,1302
2017,G,P,2411,4700115,INCENTIVOS A LA CONTRATACION (REMANENTE 2015),0.00,0202
2017,G,P,4314,4790115,APOYO A EMPRESAS Y PROMOCION DE FERIAS (REMANENTE),0.00,1001
2017,G,P,2313,4800515,CONVENIO ASOCIACION ALCOHOLICOS REHABILITADOS SAN JOSE,0.00,0501
2017,G,P,3112,4801415,AYUDAS SOCIALES Y SANITARIAS (REMANENTE),0.00,1101
2017,G,P,3112,48016,ATENCION A PERSONAS REFUGIADAS,0.00,1101
2017,G,P,2312,4801615,PROGRAMA EXTRAORDINARIO SUMNISTROS MINIMOS VITALES Y PRESTA,0.00,0501
2017,G,P,2312,48017,CONVENIO CARITAS PARROQUIAL SAN JOSE (DOTACION ADICIONAL),0.00,0501
2017,G,P,2312,48018,CONVENIO CARITAS PARROQUIAL SANTA MARIA (DOTACION ADICIONAL),0.00,0501
2017,G,P,2312,48019,CONVENIO CARITAS PARROQUIAL NTA. SRA. DE LAS NIEVES (DOTACION ADICIONAL),0.00,0501
2017,G,P,3260,4810015,PREMIOS. BECAS COMEDOR Y MATERIAL BIBLIOGRAFICO,0.00,0502
2017,G,P,2411,4810415,"BECAS AL ESTUDIO DE FORMACION NO REGLADA, COLABORACION",0.00,0201
2017,G,P,9121,4890015,OTRAS TRANSFERENCIAS (REMANENTE),0.00,0101
2017,G,P,3341,4890315,CONVENIO CON LA ASOCIACION CRISTO DEL PERDON (REMANENTE),0.00,0203
2017,G,P,2316,4893315,AYUDA HUMANITARIA Y COOPERACION AL DESARROLLO (REMANENTE),0.00,1201
2017,G,P,3381,4895115,"SUBVENCION AGRUPACION SAN ISIDRO, ROMERIA (REMANENTE)",0.00,0801
2017,G,P,3411,48958,"A LA PARROQUIA SANTA MARIA ACTIVIDADES GRUPO JOVEN ""EL OLIVO""",0.00,0101
2017,G,P,3411,48959,SUBVENCIONES A COLECTIVOS EDUCATIVOS PARA EL DESARROLLO DE PROYECTOS SOCIOEDUCATIVOS,0.00,0101
2017,G,P,2412,6111715,P.F.O.E.A. GARANTIA DE RENTA (REMAMNENTE),0.00,0202
2017,G,P,1531,6114315,PLAN SUPERA III-REORDENACION ACCESO AL NUCLEO DE LA RINCONADA,0.00,0401
2017,G,P,1531,6114415,PLAN SUPERA III-CONEXIÓN CARRIL-BICI AUTOVIA,0.00,0401
2017,G,P,1531,6114515,PLAN SUPERA III- ACCESO PEATONAL Y CICLISTA VIA VERDE (BAJAS),0.00,0401
2017,G,P,1531,6114615,PLAN SUPERA III-MEJORA ACCESOS C/JUAN DE AUSTRIA (BAJAS),0.00,0401
2017,G,P,1533,61147,REORDENACION PLAZA DE ESPAÑA (SUPERA IV),0.00,0401
2017,G,P,1532,61148,PAVIMENTACION DE VIAS PUBLICAS (SUPERA IV),0.00,0401
2017,G,P,1533,61149,ADECUACION ESPACIOS LIBRES VIA PUBLICA (SUPERA IV),0.00,0401
2017,G,P,1512,6220015,"REDACCION DE PROYECTOS, CALCULOS Y ESTRUCTURAS",0.00,0401
2017,G,P,2412,6224115,P.F.O.E.A. ESTABLE (REMANENTE),0.00,0202
2017,G,P,1321,6256615,EQUIPAMIENTO CENTRAL MIXTA DE SEGURIDAD,0.00,0601
2017,G,P,9331,63225,ADECENTAMIENTO DE ESPACIOS PUBLICOS.REPARACION POLIDEPORTIVO EL SANTISIMO,0.00,0401
2017,G,P,9331,63226,CONSERVACION PAVIMENTOS PISTAS DEPORTIVAS (SUPERA IV),0.00,0401
2017,G,P,1533,6330415,"MAQUINARIA, HERRAMIENTA Y UTILLAJE MENOR (REMANENTE)",0.00,0301
2017,G,P,1621,6350115,"SUMINISTROS DE CONTENEDORES,PAPELERAS Y MEDIOS DE",0.00,0304
2017,G,P,1511,6810515,EXPROPIACIONES PAGO DE EN MEDIO (UTILIZACION SUPERAVIT),0.00,0401
2017,G,P,2412,1432515,PROGRAMA ADICIONAL EXTRAORD.DE AYUDA SOCIAL A LA,0.00,0202
2017,G,P,9241,4891215,CONVENIO CON A.C.A.T (REMANENTE),0.00,0902
2017,G,P,9241,4891315,SUBVENCIONES A ENTIDADES ASOCIATIVAS (REMANENTE),0.00,0902
2017,G,P,4911,6260415,PLAN DE MODERNIZACION E INNOVACION TECNOLOGICA,0.00,0206
#INFO Órganos dependientes,,,,,,,
#Año,Tipo,Presupuesto,Programa,Económica,Descripcion,Inicial,Seccion
2017,G,P,1501,13000,RETRIBUCIONES BASICAS,669753.95,8703
2017,G,P,1501,16000,SEGURIDAD SOCIAL,209349.86,8703
2017,G,P,1501,16200,FORMACION Y PERDECCIONAMIENTO DEL PERSONAL,3800.00,8703
2017,G,P,1501,20601,ARRENDAMIENTO EQUIPOS INFORMATICOSBY FOTOCOPIADORA,5035.00,8703
2017,G,P,1501,21216,REPARACIONES Y CONSERVACION INSTALACIONES,3270.00,8703
2017,G,P,1501,21600,MANTENIMIENTO EQUIPOS INFORMATICOS,500.00,8703
2017,G,P,1501,22100,ENERGIA ELECTRICA,830.00,8703
2017,G,P,1501,22101,AGUA,250.00,8703
2017,G,P,1501,22200,SERVICIO DE TELECOMUNICACIONES,4700.00,8703
2017,G,P,1501,22400,PRIMA DE SEGUROS,5560.00,8703
2017,G,P,1501,22500,TRIBUTOS ESTATALES,500.00,8703
2017,G,P,1501,22502,TRIBUTOS DE LAS ENTIDADES LOCALES,6566.54,8703
2017,G,P,1501,22602,PUBLICIDAD Y PROPAGANDA,4000.00,8703
2017,G,P,1501,22700,LIMPIEZA Y ASEO,5100.00,8703
2017,G,P,1501,22788,SERVICIO PRENVENCION RIESGOS LABORALES,500.00,8703
2017,G,P,1501,22790,REVISIONES MEDICAS FREMAP,1500.00,8703
2017,G,P,1501,22791,SERVICIO DE ASESORIA FISCAL,17020.00,8703
2017,G,P,1501,22793,MANTINIMIENTO PROGRAMAS INFORMATICOS,2470.00,8703
2017,G,P,1501,22794,OTROS SERVICIOS,1160.00,8703
2017,G,P,1501,23000,DIETAS DE LOS MIEMBROS DE LOS ORG. DE GOBIERNO,12000.00,8703
2017,G,P,1501,23100,LOCOMOCION DE LOS MIEMBROS DE LOS ORG. DE GOBIERNO,360.00,8703
2017,G,P,1501,62600,EQUIPOS INFORMATICOS,500.00,8703
2017,G,P,1501,85100,RESULTADO POSITIVO DEL EJERCICIO,72743.62,8703
2017,G,P,1521,31000,INTERESES DE PRESTAMO,250498.75,8703
2017,G,P,1521,31900,UTROS GASTOS FINANCIEROS,1030.00,8703
2017,G,P,1521,31901,UTROS GASTOS FINANCIEROS PAGO DE EN MEDIO,82118.81,8703
